filename,label,triggers
QZ.SHLS.00.HHZ_2024-01-26T08_16_36.002_2024-01-26T08_20_36.002.mseed,1,"[[12401, 13490], [15819, 16627]]"
QZ.SHLS.00.HHZ_2024-01-26T00_16_07.320_2024-01-26T00_20_07.320.mseed,1,"[[3977, 5000], [12450, 13576], [13738, 13898], [16045, 16278], [16486, 16847], [17304, 17402]]"
QZ.SHLS.00.HHZ_2024-02-26T12_27_18.102_2024-02-26T12_31_18.102.mseed,1,"[[12333, 13520], [15561, 16542]]"
QZ.SHLS.00.HHZ_2024-01-28T09_50_54.571_2024-01-28T09_54_54.571.mseed,1,"[[9517, 9635], [12210, 13087], [15746, 16203], [16437, 16591]]"
QZ.SHLS.00.HHZ_2024-01-26T10_15_22.572_2024-01-26T10_19_22.572.mseed,1,"[[12386, 13990], [15730, 16634]]"
QZ.SHLS.00.HHZ_2024-02-28T01_16_21.735_2024-02-28T01_20_21.735.mseed,1,"[[10878, 10980], [11297, 11632], [12261, 13439], [15497, 15926], [16064, 16268]]"
QZ.SHLS.00.HHZ_2024-02-26T01_27_28.298_2024-02-26T01_31_28.298.mseed,1,"[[5399, 5577], [5703, 5865], [8015, 8524], [12440, 13025], [15841, 16366], [16534, 16727]]"
QZ.SHLS.00.HHZ_2024-01-26T15_59_07.706_2024-01-26T16_03_07.706.mseed,1,"[[12405, 13397], [15869, 16130], [16185, 16723]]"
QZ.SHLS.00.HHZ_2024-02-25T04_13_37.443_2024-02-25T04_17_37.443.mseed,1,"[[3237, 3487], [12324, 14036], [15839, 16058], [16107, 16359], [16532, 16630]]"
QZ.SHLS.00.HHZ_2024-02-15T03_51_14.432_2024-02-15T03_55_14.432.mseed,1,"[[12062, 12208], [12351, 13649], [15445, 16194]]"
QZ.SHLS.00.HHZ_2024-01-26T12_04_11.073_2024-01-26T12_08_11.073.mseed,1,"[[12440, 13243], [15453, 16407]]"
QZ.SHLS.00.HHZ_2024-02-03T13_25_03.668_2024-02-03T13_29_03.668.mseed,1,"[[2608, 2920], [4408, 4554], [6737, 7495], [9230, 10120], [12414, 13117], [15926, 16359], [16430, 16842], [16977, 17057]]"
QZ.SHLS.00.HHZ_2024-01-29T22_26_18.154_2024-01-29T22_30_18.154.mseed,1,"[[4997, 5249], [5871, 6137], [10264, 10526], [11749, 11966], [12325, 13356], [16028, 16475], [16679, 16967]]"
QZ.SHLS.00.HHZ_2024-02-07T08_54_07.799_2024-02-07T08_58_07.799.mseed,1,"[[12451, 13316], [15958, 16687]]"
QZ.SHLS.00.HHZ_2024-02-04T01_17_34.428_2024-02-04T01_21_34.428.mseed,1,"[[4978, 5302], [12126, 12330], [12344, 13175], [15556, 16493]]"
QZ.SHLS.00.HHZ_2024-01-26T02_24_40.352_2024-01-26T02_28_40.352.mseed,1,"[[12338, 13415], [15509, 16336]]"
QZ.SHLS.00.HHZ_2024-01-26T01_53_50.341_2024-01-26T01_57_50.341.mseed,1,"[[5711, 6024], [6100, 6200], [7036, 7841], [11037, 11175], [12411, 13211], [15759, 16608]]"
QZ.SHLS.00.HHZ_2024-01-26T10_35_22.576_2024-01-26T10_39_22.576.mseed,1,"[[6758, 7219], [10285, 10725], [12500, 13455], [15764, 16734]]"
QZ.SHLS.00.HHZ_2024-02-21T07_02_48.160_2024-02-21T07_06_48.160.mseed,1,"[[12311, 13076], [13251, 13713], [17205, 17745]]"
QZ.SHLS.00.HHZ_2024-02-23T22_57_34.199_2024-02-23T23_01_34.199.mseed,1,"[[7536, 8064], [12169, 12281], [12322, 13439], [15681, 16074], [16132, 16420]]"
QZ.SHLS.00.HHZ_2024-01-29T23_15_43.300_2024-01-29T23_19_43.300.mseed,1,"[[2622, 2740], [3534, 3651], [6240, 6368], [10636, 10753], [12396, 12977], [13057, 13291], [15789, 16316]]"
QZ.SHLS.00.HHZ_2024-02-26T17_54_33.867_2024-02-26T17_58_33.867.mseed,1,"[[10490, 10599], [12402, 13752], [15677, 16643], [16803, 17009]]"
QZ.SHLS.00.HHZ_2024-01-29T01_50_15.542_2024-01-29T01_54_15.542.mseed,1,"[[8593, 8730], [12162, 13608], [15431, 15807], [23513, 23999]]"
QZ.SHLS.00.HHZ_2024-01-30T03_51_12.413_2024-01-30T03_55_12.413.mseed,1,"[[2074, 2266], [12436, 13462], [15799, 16616], [16903, 17062]]"
QZ.SHLS.00.HHZ_2024-01-24T01_33_51.565_2024-01-24T01_37_51.565.mseed,1,"[[3538, 3698], [5861, 6002], [7710, 8484], [12445, 13507], [15437, 16051]]"
QZ.SHLS.00.HHZ_2024-01-22T18_37_38.411_2024-01-22T18_41_38.411.mseed,1,"[[8536, 8657], [13072, 13182], [13569, 13723], [15887, 16741]]"
QZ.SHLS.00.HHZ_2024-01-23T01_17_16.819_2024-01-23T01_21_16.819.mseed,1,"[[2735, 3201], [5843, 6952], [7093, 7455], [10429, 10928], [12284, 13302], [13524, 13594], [15732, 16079], [22327, 22432]]"
QZ.SHLS.00.HHZ_2024-01-23T09_05_47.741_2024-01-23T09_09_47.741.mseed,1,"[[4040, 4828], [12425, 13312], [15725, 16749]]"
QZ.SHLS.00.HHZ_2024-01-23T12_08_04.322_2024-01-23T12_12_04.322.mseed,1,"[[7056, 7215], [12236, 12788], [15178, 15638]]"
QZ.SHLS.00.HHZ_2024-01-24T18_43_49.910_2024-01-24T18_47_49.910.mseed,1,"[[2326, 2613], [5657, 5767], [6151, 6256], [6446, 6661], [10630, 10948], [12286, 13202], [15712, 16152]]"
QZ.SHLS.00.HHZ_2024-01-23T23_53_14.510_2024-01-23T23_57_14.510.mseed,1,"[[12484, 13387], [13532, 13817], [15761, 16793]]"
QZ.SHLS.00.HHZ_2024-01-25T01_12_12.951_2024-01-25T01_16_12.951.mseed,1,"[[12373, 13418], [15836, 16757]]"
QZ.SHLS.00.HHZ_2024-01-24T14_59_56.979_2024-01-24T15_03_56.979.mseed,1,"[[9420, 10378], [12417, 13741], [15666, 16190]]"
QZ.SHLS.00.HHZ_2024-01-22T21_41_41.088_2024-01-22T21_45_41.088.mseed,1,"[[2763, 3343], [12374, 13362], [15694, 16371]]"
QZ.SHLS.00.HHZ_2023-11-07T19_33_07.149_2023-11-07T19_37_07.149.mseed,1,"[[4136, 4314], [7687, 7979], [10613, 11005], [11195, 11454], [12086, 12190], [12389, 13700], [17266, 18179]]"
QZ.SHLS.00.HHZ_2024-01-22T20_07_23.612_2024-01-22T20_11_23.612.mseed,1,"[[3829, 5212], [12532, 13181], [13328, 13822], [15730, 16106], [16195, 16527]]"
QZ.SHLS.00.HHZ_2024-01-22T18_07_39.383_2024-01-22T18_11_39.383.mseed,1,"[[3209, 4384], [10033, 10180], [12302, 14407], [16065, 16889]]"
QZ.SHLS.00.HHZ_2024-01-24T20_33_42.708_2024-01-24T20_37_42.708.mseed,1,"[[12313, 13165], [15646, 16575]]"
QZ.SHLS.00.HHZ_2024-01-25T08_58_34.594_2024-01-25T09_02_34.594.mseed,1,"[[6689, 7739], [9970, 10954], [12338, 13307], [15543, 16199]]"
QZ.SHLS.00.HHZ_2024-01-24T02_15_08.396_2024-01-24T02_19_08.396.mseed,1,"[[3745, 4672], [7274, 7501], [7655, 8120], [12463, 13737], [15851, 16340]]"
QZ.SHLS.00.HHZ_2024-01-22T18_15_44.118_2024-01-22T18_19_44.118.mseed,1,"[[2090, 2182], [15800, 15962]]"
QZ.SHLS.00.HHZ_2024-01-24T00_14_06.027_2024-01-24T00_18_06.027.mseed,1,"[[2875, 2898], [3635, 3949], [4569, 5600], [7677, 7896], [7969, 8260], [12429, 13215], [13333, 13493], [15616, 16219]]"
QZ.SHLS.00.HHZ_2023-11-07T19_45_04.550_2023-11-07T19_49_04.550.mseed,1,"[[6079, 6276], [8366, 8618], [10807, 10996], [12275, 13466], [17256, 18056]]"
QZ.SHLS.00.HHZ_2024-01-22T22_18_40.604_2024-01-22T22_22_40.604.mseed,1,"[[2223, 2781], [9255, 10536], [12294, 13657], [15938, 16671]]"
QZ.SHLS.00.HHZ_2024-01-23T19_10_15.584_2024-01-23T19_14_15.584.mseed,1,"[[7028, 7232], [8729, 8834], [12356, 13624], [15664, 16303]]"
QZ.SHLS.00.HHZ_2024-01-24T22_20_26.600_2024-01-24T22_24_26.600.mseed,1,"[[6918, 7129], [12336, 13343], [15675, 16614]]"
QZ.SHLS.00.HHZ_2024-01-23T20_36_50.288_2024-01-23T20_40_50.288.mseed,1,"[[4259, 4649], [10807, 11353], [12297, 13642], [15730, 16590]]"
QZ.SHLS.00.HHZ_2024-01-24T02_52_40.694_2024-01-24T02_56_40.694.mseed,1,"[[12449, 13202], [15832, 16602]]"
QZ.SHLS.00.HHZ_2024-01-24T19_58_32.522_2024-01-24T20_02_32.522.mseed,1,"[[6260, 6572], [12421, 13076], [15761, 16782]]"
QZ.SHLS.00.HHZ_2024-01-23T04_12_08.452_2024-01-23T04_16_08.452.mseed,1,"[[9277, 9613], [11621, 13683], [15711, 16548]]"
QZ.SHLS.00.HHZ_2024-01-23T06_39_46.681_2024-01-23T06_43_46.681.mseed,1,"[[1999, 2664], [5375, 5994], [10785, 11662], [12341, 13309], [13424, 13731], [15737, 16469]]"
QZ.SHLS.00.HHZ_2024-01-22T20_47_10.444_2024-01-22T20_51_10.444.mseed,1,"[[2472, 3386], [6046, 6165], [11203, 11727], [12500, 13404], [15796, 16438]]"
QZ.SHLS.00.HHZ_2024-01-22T23_18_02.112_2024-01-22T23_22_02.112.mseed,1,"[[12268, 13213], [13429, 13663], [15651, 16059]]"
QZ.SHLS.00.HHZ_2024-01-23T13_45_52.902_2024-01-23T13_49_52.902.mseed,1,"[[1999, 2185], [12490, 13979], [15804, 16317]]"
QZ.SHLS.00.HHZ_2024-01-22T21_19_40.444_2024-01-22T21_23_40.444.mseed,1,"[[12454, 13562], [15692, 16373]]"
QZ.SHLS.00.HHZ_2024-01-24T01_57_45.750_2024-01-24T02_01_45.750.mseed,1,"[[2003, 2714], [7840, 8235], [10639, 10832], [12537, 13907], [15464, 16393]]"
QZ.SHLS.00.HHZ_2024-01-23T19_18_51.197_2024-01-23T19_22_51.197.mseed,1,"[[3646, 3837], [6926, 7374], [7509, 7610], [9884, 10331], [10459, 10607], [11530, 11710], [12467, 13838], [15382, 16306]]"
QZ.SHLS.00.HHZ_2024-01-22T22_07_34.362_2024-01-22T22_11_34.362.mseed,1,"[[4882, 5443], [8166, 8664], [12430, 13756], [15528, 16063]]"
QZ.SHLS.00.HHZ_2023-02-26T21_40_34.703_2023-02-26T21_44_34.703.mseed,1,"[[4331, 4430], [5992, 6092], [6534, 6987], [8159, 8483], [12061, 12539]]"
QZ.SHLS.00.HHZ_2024-01-25T01_23_11.188_2024-01-25T01_27_11.188.mseed,1,"[[6047, 6582], [11487, 11621], [11685, 11821], [12165, 12997], [15733, 16343]]"
QZ.SHLS.00.HHZ_2024-01-24T15_02_54.326_2024-01-24T15_06_54.326.mseed,1,"[[12435, 13428], [15733, 16635]]"
QZ.SHLS.00.HHZ_2023-01-27T00_09_23.903_2023-01-27T00_13_23.903.mseed,1,"[[2029, 2473], [2824, 2920], [6707, 6809], [9780, 9947], [12373, 13202], [13288, 13613], [15988, 16609]]"
QZ.SHLS.00.HHZ_2024-01-24T02_37_56.955_2024-01-24T02_41_56.955.mseed,1,"[[3356, 3710], [11142, 11788], [12767, 14192], [17558, 18246]]"
QZ.SHLS.00.HHZ_2024-01-22T21_24_19.370_2024-01-22T21_28_19.370.mseed,1,"[[4085, 4634], [12392, 13340], [15819, 16055], [16100, 16307]]"
QZ.SHLS.00.HHZ_2024-01-22T22_39_02.398_2024-01-22T22_43_02.398.mseed,1,"[[6928, 8226], [12736, 13274], [13370, 14140], [15699, 16459]]"
QZ.SHLS.00.HHZ_2023-03-31T19_51_18.826_2023-03-31T19_55_18.826.mseed,1,"[[3434, 3534], [4245, 4430], [5347, 5444], [9269, 9461], [12342, 13345], [16344, 16786], [16834, 17067]]"
QZ.SHLS.00.HHZ_2024-01-22T21_47_50.884_2024-01-22T21_51_50.884.mseed,1,"[[12492, 13335], [13460, 13584], [13693, 13873], [16088, 16674], [21422, 22053], [22145, 22966]]"
QZ.SHLS.00.HHZ_2024-01-23T13_34_59.192_2024-01-23T13_38_59.192.mseed,1,"[[8974, 9274], [9864, 10672], [12356, 13058], [15613, 16387], [22558, 23092]]"
QZ.SHLS.00.HHZ_2023-09-30T21_28_46.485_2023-09-30T21_32_46.485.mseed,1,"[[12066, 13277], [15270, 15781]]"
QZ.SHLS.00.HHZ_2023-11-07T18_13_53.678_2023-11-07T18_17_53.678.mseed,1,"[[12390, 13096], [13163, 13283], [13451, 13731], [16846, 17069], [17326, 18298]]"
QZ.SHLS.00.HHZ_2024-01-25T20_00_01.848_2024-01-25T20_04_01.848.mseed,1,"[[4108, 4168], [12355, 13525], [15377, 15681]]"
QZ.SHLS.00.HHZ_2023-05-16T21_54_36.418_2023-05-16T21_58_36.418.mseed,1,"[[11995, 12764], [12957, 13315]]"
QZ.SHLS.00.HHZ_2024-01-24T20_03_40.845_2024-01-24T20_07_40.845.mseed,1,"[[3030, 3790], [12437, 13758], [16097, 17146]]"
QZ.SHLS.00.HHZ_2024-01-23T04_24_24.933_2024-01-23T04_28_24.933.mseed,1,"[[6881, 7331], [12386, 13197], [15825, 16425]]"
QZ.SHLS.00.HHZ_2024-01-22T18_41_07.087_2024-01-22T18_45_07.087.mseed,1,"[[9556, 9689], [12420, 14091], [15416, 15827]]"
QZ.SHLS.00.HHZ_2024-01-22T23_01_59.752_2024-01-22T23_05_59.752.mseed,1,"[[10966, 11646], [12327, 13304], [15254, 15812]]"
QZ.SHLS.00.HHZ_2024-01-22T21_02_54.503_2024-01-22T21_06_54.503.mseed,1,"[[7105, 7278], [10004, 10485], [12484, 13197], [15754, 15924], [15984, 16616]]"
QZ.SHLS.00.HHZ_2024-01-24T09_41_59.620_2024-01-24T09_45_59.620.mseed,1,"[[11459, 11858], [12352, 13060], [15735, 16489]]"
QZ.SHLS.00.HHZ_2023-04-11T17_06_50.464_2023-04-11T17_10_50.464.mseed,1,"[[10128, 10333], [11898, 13242], [14068, 14190]]"
QZ.SHLS.00.HHZ_2024-01-24T19_31_58.330_2024-01-24T19_35_58.330.mseed,1,"[[3225, 4301], [6394, 6970], [12397, 13408], [15859, 16380], [16623, 16751]]"
QZ.SHLS.00.HHZ_2024-01-22T19_15_43.955_2024-01-22T19_19_43.955.mseed,1,"[[10460, 10946], [12529, 13764], [15838, 16643]]"
QZ.SHLS.00.HHZ_2024-01-22T21_37_10.150_2024-01-22T21_41_10.150.mseed,1,"[[12429, 13263], [15364, 16095]]"
QZ.SHLS.00.HHZ_2024-01-23T00_11_16.435_2024-01-23T00_15_16.435.mseed,1,"[[2183, 2512], [9930, 10624], [12441, 14276], [15754, 16473]]"
QZ.SHLS.00.HHZ_2024-01-22T23_43_04.542_2024-01-22T23_47_04.542.mseed,1,"[[2299, 2503], [9676, 10443], [12457, 13425], [15683, 15908], [23361, 23999]]"
QZ.SHLS.00.HHZ_2024-01-24T21_48_47.497_2024-01-24T21_52_47.497.mseed,1,"[[5421, 6312], [7035, 7234], [12402, 13914], [15760, 16376]]"
QZ.SHLS.00.HHZ_2024-01-22T21_15_20.938_2024-01-22T21_19_20.938.mseed,1,"[[3817, 4310], [7065, 7626], [12402, 13222], [15998, 16276]]"
QZ.SHLS.00.HHZ_2024-01-22T19_30_24.651_2024-01-22T19_34_24.651.mseed,1,"[[4843, 5761], [7855, 8734], [15643, 16503]]"
QZ.SHLS.00.HHZ_2024-01-22T19_39_12.032_2024-01-22T19_43_12.032.mseed,1,"[[12593, 13910], [15891, 16117], [17732, 18048]]"
QZ.SHLS.00.HHZ_2023-06-01T15_58_53.013_2023-06-01T16_02_53.013.mseed,1,"[[5081, 5223], [8028, 8149], [12214, 13488], [16154, 16460], [16510, 16649], [16862, 17115]]"
QZ.SHLS.00.HHZ_2024-01-22T20_55_47.092_2024-01-22T20_59_47.092.mseed,1,"[[2308, 3242], [5421, 5896], [12407, 13604], [15838, 16486]]"
QZ.SHLS.00.HHZ_2024-01-22T18_35_05.133_2024-01-22T18_39_05.133.mseed,1,"[[12437, 13468], [15118, 15857], [23864, 23985]]"
QZ.SHLS.00.HHZ_2024-01-23T00_21_01.432_2024-01-23T00_25_01.432.mseed,1,"[[4404, 4506], [7735, 8982], [11223, 11630], [11985, 12137], [12463, 13171], [13245, 13616], [15287, 15442], [15533, 15822]]"
QZ.SHLS.00.HHZ_2024-01-23T17_24_20.033_2024-01-23T17_28_20.033.mseed,1,"[[4375, 5340], [10521, 10588], [12420, 13514], [15793, 16674], [23964, 23999]]"
QZ.SHLS.00.HHZ_2023-02-26T23_56_28.752_2023-02-27T00_00_28.752.mseed,1,"[[5638, 5718], [12082, 13043]]"
QZ.SHLS.00.HHZ_2024-01-23T21_49_16.471_2024-01-23T21_53_16.471.mseed,1,"[[7214, 8045], [10585, 11432], [12498, 13234], [15364, 15536]]"
QZ.SHLS.00.HHZ_2023-02-02T02_07_03.186_2023-02-02T02_11_03.186.mseed,1,"[[7257, 7359], [12291, 13481], [15831, 16736]]"
QZ.SHLS.00.HHZ_2024-01-25T01_42_25.964_2024-01-25T01_46_25.964.mseed,1,"[[12411, 13275], [15753, 16107], [16264, 16360]]"
QZ.SHLS.00.HHZ_2024-01-22T19_35_23.893_2024-01-22T19_39_23.893.mseed,1,"[[2395, 2837], [6127, 6338], [11035, 12049], [12407, 13119], [15793, 16528]]"
QZ.SHLS.00.HHZ_2024-01-23T02_10_00.054_2024-01-23T02_14_00.054.mseed,1,"[[12479, 13838], [15798, 16553], [23771, 23864]]"
QZ.SHLS.00.HHZ_2024-01-24T16_18_49.665_2024-01-24T16_22_49.665.mseed,1,"[[8993, 10266], [12113, 12438], [12475, 13695], [15869, 16763]]"
QZ.SHLS.00.HHZ_2024-01-22T18_12_51.552_2024-01-22T18_16_51.552.mseed,1,"[[14300, 14403], [16185, 16404], [19345, 19438]]"
QZ.SHLS.00.HHZ_2024-01-23T00_05_28.460_2024-01-23T00_09_28.460.mseed,1,"[[2134, 3180], [5750, 5850], [11208, 12294], [12347, 13333], [15758, 16288]]"
QZ.SHLS.00.HHZ_2024-01-23T09_45_56.170_2024-01-23T09_49_56.170.mseed,1,"[[3481, 3678], [4951, 5685], [8142, 8795], [12466, 13259], [15765, 16406]]"
QZ.SHLS.00.HHZ_2024-01-22T20_28_06.137_2024-01-22T20_32_06.137.mseed,1,"[[2726, 2899], [2963, 3080], [12423, 13298], [15769, 16306], [16566, 16733]]"
QZ.SHLS.00.HHZ_2024-01-24T03_55_03.203_2024-01-24T03_59_03.203.mseed,1,"[[2176, 3183], [5569, 6194], [12412, 13678], [15766, 16633]]"
QZ.SHLS.00.HHZ_2023-11-07T18_08_37.960_2023-11-07T18_12_37.960.mseed,1,"[[4963, 5052], [9905, 10007], [12371, 13866], [17177, 18073]]"
QZ.SHLS.00.HHZ_2023-01-13T12_28_54.472_2023-01-13T12_32_54.472.mseed,1,"[[3396, 3491], [12112, 12546], [13970, 14496]]"
QZ.SHLS.00.HHZ_2024-01-22T19_58_29.307_2024-01-22T20_02_29.307.mseed,1,"[[6155, 6912], [9637, 10210], [12600, 13304], [15786, 16110]]"
QZ.SHLS.00.HHZ_2024-01-23T23_26_19.012_2024-01-23T23_30_19.012.mseed,1,"[[12374, 13816], [15368, 15836]]"
QZ.SHLS.00.HHZ_2024-01-23T23_48_41.989_2024-01-23T23_52_41.989.mseed,1,"[[8944, 9678], [12456, 13256], [15764, 16165]]"
QZ.SHLS.00.HHZ_2024-01-23T02_57_11.501_2024-01-23T03_01_11.501.mseed,1,"[[1999, 2747], [5148, 5789], [10017, 10751], [12924, 13846], [16029, 16441]]"
QZ.SHLS.00.HHZ_2024-01-23T04_19_56.066_2024-01-23T04_23_56.066.mseed,1,"[[12542, 13698], [15838, 16297]]"
QZ.SHLS.00.HHZ_2024-01-23T19_38_52.584_2024-01-23T19_42_52.584.mseed,1,"[[3358, 4167], [6747, 7043], [7271, 7765], [12474, 13093], [13229, 13555], [15811, 16281]]"
QZ.SHLS.00.HHZ_2024-01-23T22_22_01.083_2024-01-23T22_26_01.083.mseed,1,"[[2874, 3297], [11630, 13182], [13343, 13686], [15750, 16542]]"
QZ.SHLS.00.HHZ_2024-01-23T11_30_11.336_2024-01-23T11_34_11.336.mseed,1,"[[9677, 10481], [12361, 12948], [15735, 16217], [16275, 16425]]"
QZ.SHLS.00.HHZ_2024-01-23T07_17_53.690_2024-01-23T07_21_53.690.mseed,1,"[[2933, 3206], [5910, 6527], [12478, 13541], [15824, 16477]]"
QZ.SHLS.00.HHZ_2023-11-07T18_50_50.419_2023-11-07T18_54_50.419.mseed,1,"[[2543, 2747], [5089, 5300], [6534, 6661], [7069, 8269], [12333, 13832], [17114, 17211], [17269, 17994]]"
QZ.SHLS.00.HHZ_2024-01-23T01_38_58.985_2024-01-23T01_42_58.985.mseed,1,"[[12457, 13807], [15753, 16581]]"
QZ.SHLS.00.HHZ_2024-01-24T17_47_44.174_2024-01-24T17_51_44.174.mseed,1,"[[12461, 13471], [15834, 16723]]"
QZ.SHLS.00.HHZ_2024-01-23T01_41_52.075_2024-01-23T01_45_52.075.mseed,1,"[[8609, 8904], [11815, 12369], [12701, 13027], [13266, 13433], [15748, 16487]]"
QZ.SHLS.00.HHZ_2024-01-24T04_57_03.074_2024-01-24T05_01_03.074.mseed,1,"[[3061, 3193], [5729, 5982], [6170, 6355], [12462, 13385], [15872, 17016], [23384, 23640]]"
QZ.SHLS.00.HHZ_2024-01-23T03_59_55.767_2024-01-23T04_03_55.767.mseed,1,"[[9941, 10772], [12312, 13543], [15415, 16295]]"
QZ.SHLS.00.HHZ_2024-01-22T22_55_17.456_2024-01-22T22_59_17.456.mseed,1,"[[4330, 5393], [7486, 8095], [8211, 8342], [12452, 13148], [15734, 16449]]"
QZ.SHLS.00.HHZ_2023-11-15T14_15_59.810_2023-11-15T14_19_59.810.mseed,1,"[[11627, 11922], [12184, 13341], [14311, 14976]]"
QZ.SHLS.00.HHZ_2024-01-23T04_29_36.932_2024-01-23T04_33_36.932.mseed,1,"[[2373, 2824], [10273, 10557], [12492, 13048], [13253, 13353], [16043, 16683]]"
QZ.SHLS.00.HHZ_2024-01-22T18_31_18.702_2024-01-22T18_35_18.702.mseed,1,"[[12415, 13269], [15884, 16406]]"
QZ.SHLS.00.HHZ_2024-01-23T11_05_39.877_2024-01-23T11_09_39.877.mseed,1,"[[5759, 6256], [11331, 12177], [12320, 13380], [15158, 15398], [15542, 15720]]"
QZ.SHLS.00.HHZ_2023-07-29T20_57_45.385_2023-07-29T21_01_45.385.mseed,1,"[[4003, 4129], [9528, 9823], [12314, 12791], [12871, 14195], [19465, 19933], [20021, 20334], [21977, 22075]]"
QZ.SHLS.00.HHZ_2024-01-23T01_57_09.292_2024-01-23T02_01_09.292.mseed,1,"[[6163, 6268], [12468, 13474], [15752, 16411]]"
QZ.SHLS.00.HHZ_2023-05-31T07_11_43.571_2023-05-31T07_15_43.571.mseed,1,"[[4021, 4117], [12226, 14034], [17616, 18384]]"
QZ.SHLS.00.HHZ_2024-01-23T10_04_33.563_2024-01-23T10_08_33.563.mseed,1,"[[10256, 10381], [12437, 13119], [15867, 16383]]"
QZ.SHLS.00.HHZ_2024-01-23T14_07_29.467_2024-01-23T14_11_29.467.mseed,1,"[[4852, 5774], [8229, 8849], [9824, 10539], [12447, 13311], [15628, 16456]]"
QZ.SHLS.00.HHZ_2024-01-22T21_11_19.742_2024-01-22T21_15_19.742.mseed,1,"[[2947, 3520], [3600, 3803], [12409, 13093], [15981, 16346]]"
KC.TARG..HHZ_2023-02-02T02_06_44.210_2023-02-02T02_10_44.210.mseed,1,"[[11678, 12417]]"
